Title,Price,Area,Address,Gen_descrip,Loại hình,Số phòng ngủ,Tình trạng pháp lý,Ngày đăng,Ngày hết hạn,Loại tin,ID tin,Bình nóng lạnh,Máy hút mùi,Tủ bếp,Bàn ăn,Kệ TV,Tủ trang trí,Giường ngủ,Bàn phấn,Tủ quần áo,Bồn tắm,Vòi hoa sen,Bồn cầu,Bồn rửa mặt,Bàn ghế P.khách,Hướng nhà,Số tầng,Mặt tiền,Nội thất,Hướng ban công,Căn góc,Đường vào,Chiều sâu,Đã bao gồm thuế?,Chính chủ hay không?,Sofa phòng khách,Bàn trà,Đệm,Trần thả,Tổng diện tích sử dụng
"
Chính chủ bán căn hộ chung cư cao cấp - 30A Lý Thường Kiệt - Vị trí kim cương phố cổ
","
12
Tỷ ","
57,5
m2
",['Mua bán Căn hộ chung cư  T-Place 30A Lý Thường Kiệt'],"
Chính chủ bán căn hộ chung cư cao cấp - 30A Lý Thường Kiệt - Vị trí kim cương phố cổ- Diện tích 57.5m² gồm: 2 ngủ, 1 khách.- Đã có SỔ ĐỎ- Toà nhà có 3 tầng hầm để xe máy và ô tô của cư dân, 3 tầng văn phòng, tầng 4 -> 10 là tầng căn - hộ, tầng áp mái là bar, coffee, tập golf, phòng gym...- Cửa chính hướng Tây Nam, ban công Đông Bắc.- Siêu thị, spa, gym tại 2 tầng tầng hầm của tòa nhà.- Dịch vụ ngân hàng tài chính, trung tâm mua sắm, Café & Restaurant tại tầng 1 - 2.- Phòng sinh hoạt cộng đồng dành cho các cư dân hội họp, tổ chức sự kiện...- Hệ thống an ninh đồng bộ và các dịch vụ tiện ích đi kèm, hoạt động 24/7.- 05 thang máy tốc độ cao- Các dịch vụ khác có ngay bên trong căn hộ, như: Hệ thống đỗ xe thông minh, hệ thống kết nối internet wifi- Giá Bán: thương lượngLiên hệ: 0968870*** (thương lượng trực tiếp với chủ nhà)
",Căn hộ,,, 17/11/2023,15/12/2023,Bán,2636034,,,,,,,,,,,,,,,Tây-Nam,,,,,,,,,,,,,,
"
Chính chủ cần bán gấp căn góc 84.6m2 dự án Kiến Hưng Luxury
","
12,9
Tỷ ","
84,6
m2
","['liền kề   Kiến Hưng Luxury', 'Mua bán Nhà biệt thự']","
Chính chủ cần bán gấp căn góc CTT2-01 diện tích  84.6m2 dự án Kiến Hưng Luxury- Hướng: Tây Bắc - Diện tích đất: 84,6m2, (Mặt Tiền XD 7m2, Mặt Tiền Đất là 8.4m ) - Thiết kế xây dựng: Xây dựng 5 tầng, hoàn thiện mặt ngoài, bên trong bàn giao thô, - Đường trước nhà 13,5m2, vỉa hè 2m mỗi bên, ngay lớp 2 từ trục đường chính đi vào, căn góc. - Pháp lý: đã có sổ đỏ lâu dàiLiên hệ: 0968870*** (thương lượng trực tiếp với chủ nhà)
","Nhà biệt thự, liền kề",,, 17/11/2023,15/12/2023,Bán,2636008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Bán căn hộ 3 ngủ King Palace chính chủ tầng trung siêu đẹp
","
7,25
Tỷ ","
126
m2
",['Mua bán Căn hộ chung cư  King Palace'],"
Bán căn hộ góc 3PN 126m đẹp nhất trong Chung cư cao cấp KING PALACE - 108 Nguyễn Trãi - HN- Diện tích 126m2. Tầng trung. Cửa vào ĐB, ban công TB -TN. Gồm 3 phòng ngủ, 2 phòng vệ, sinh 2 ban công thoáng mát (1 ban công nhìn ra Royal city, 1 ban công nhìn ra đường Nguyễn Trãi).- Căn góc thoáng mát ánh sáng tự nhiên, căn hộ không có cột, hệ thống kính Low E kịch sàn- Mật độ xây dựng thấp 13 căn/ sàn với 7 thang máy- Vị trí căn hộ tại trung tâm quận Thanh Xuân thuận tiện giao thông- Hưởng tiện ích sang trọng và các dịch vụ cao cấp!- Có slot đỗ xe ô tôGiá Bán: 7.25 tỷ (có thương lượng)Liên hệ: 096.887.0***
",Căn hộ,,Sổ hồng, 17/11/2023,15/12/2023,Bán,2636005,,,,,,,,,,,,,,,Đông-Bắc,,,,,,,,,,,,,,
"
Quỹ căn chuyển nhượng căn hộ rẻ nhất thị trường từ căn Stu,1N,2N,3N đàm phán trực tiếp chủ nhà
","
Thỏa thuận
","
32 - 75
m2
",['Mua bán Căn hộ chung cư  Vinhomes Smart City'],"
- A/c liên hệ ngay TPKD Giang: 0343 138 ***- Em đang cần bán gấp quỹ căn hộ rẻ nhất thị trường.S1: 2 ngủ 1vs nguyên bản giá chỉ 1,9 tỷ nha mới tinh 2 căn.S1: 2 ngủ 1vs full đồ giá 2 tỷ bao phí chuyển nhượng 2 căn.S1: 2 ngủ 1vs full đồ 1.99 tỷ bao phí chuyển nhượng.S2: 2 ngủ 1vs full đồ 2.23 tỷ bao phí chuyển nhượng.S1: 1 ngủ full đồ giá 1.7 tỷ bao phí chuyển nhượng 3 căn.- The Miami GS1, GS2, GS3:* Studio: Giá chỉ từ 1tỷ09bp chuyển nhượng.* 1Pn: Giá chỉ từ 1tỷ7 bao phí chuyển nhượng.* 2PN: Giá chỉ từ 2tỷ1 bao phí.* 2PN + 1: Giá chỉ từ 2500 bao phí nhà mới tinh.* 3PN: Giá chỉ từ 3 tỷ.- The Sakura Sa2, Sa3:* Studio: Giá chỉ từ 1tỷ09bp chuyển nhượng.* 1Pn: Giá chỉ từ 1tỷ7 bao phí chuyển nhượng.* 2PN: Giá chỉ từ 2tỷ1 bao phí.* 2PN + 1: Giá chỉ từ 2500 bao phí nhà mới tinh.* 3PN: Giá chỉ từ 3 tỷ.- Imperia: 2 ngủ 1 vs 2tỷ150 bao phí tầng đẹp.- Imperia: 2 ngủ 1 vs nguyên bản 2tỷ2 bao phí tầng đẹp 5 căn.- Imperia 2 ngủ + 1 nguyên bản 2tỷ6 bao phí 4 căn.Cập nhật quỹ căn chào bán tháng 2/2022 từ nguyên bản đến full đồ (Diện tích dưới đây là diện tích sử dụng):- Căn Studio: 24 - 35m giá từ 1.1 tỷ đến 1.3 tỷ.- Căn 1PN + 1: 43 - 48m giá từ 1.6 tỷ đến 1.8 tỷ.- Căn 2PN: 55m giá từ 1tỷ9 đến 2.1 tỷ.- Căn 2PN + 1: Từ 64m giá từ 2.5 tỷ đến 2,7 tỷ.- Căn 3PN: 75m - 94m - 97m giá từ 2.8 tỷ - 3.2 tỷ - 3.6 tỷ.Em làm ở dự án được 4 năm từ khi mở bán đợt đầu tiên nên em nắm rõ hết thông tin giá cả, ưu nhược điểm và những tiện ích tòa nhà. Sau khi Anh Chị tìm được căn ưng ý em sẽ làm thủ tục từ A đến Z(làm thẻ, vân tay, thẻ gửi xe,. ).- Khách hàng mua căn hộ làm việc trực tiếp với chủ nhà.- Quý khách hàng mua sang tên trực tiếp không chịu bất kỳ khoản phí nào trong quá trình mua bán.- Hỗ trợ vay ngân hàng duyệt hồ sơ trong vòng 2 ngày.- Ngân hàng hỗ trợ cho vay lãi suất tốt.Anh Chị có nhu cầu LH TPKD Giang: 0343 138 8***xem nhà 24/24 và tư vấn thủ tục.
",Căn hộ,,Sổ đỏ, 17/11/2023,15/12/2023,Bán,2138413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Đông-Nam,,,,,,,,,,,,,,
"
Bán căn hộ Hoàng Mai - Hà Nội giá 1.30 Tỷ, dự án chung cư Kim Văn Kim Lũ.
","
1,2 - 2,3
Tỷ ","
45 - 74
m2
",['Mua bán Căn hộ chung cư  Khu đô thị Kim Văn Kim Lũ'],"
Căn hộ chung cư dự án Kim Văn Kim Lũ, mặt đường Vành Đai 3, đi các kiểu Ngã Tư Sở, bến xe Nước Ngầm, các trung tâm lớn, các trường học, bệnh viện... Chỉ trong 1 nốt nhạc.Căn Góc, 2 ngủ, 2 WC, nội thất đầy đủ, view đẹp,Pháp lý sổ đỏ, hỗ trợ cho vay ngân hàng, hỗ trợ thủ tục sang tên miễn phí chỉ việc về ở. Giá rẻ hơn cho khách hàng đến sớm, gọi cho người đăng bài để xem nhà và có thể xe thêm 1 vài căn xung quanh đến khi khách vừa lòng ưng ý.
",Căn hộ,,, 17/11/2023,01/12/2023,Bán,2635888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
"
🌹Hiếm! Nhà phân lô 51 m, MT5m- Ô TÔ - Gần Ngã Tư Vọng, Thanh Xuân .Giá chỉ 7.9 tỷ 🌹
","
7,9
Tỷ ","
51
m2
","['Hà Nội', 'Quận Thanh Xuân', 'Mua bán Nhà riêng tại Phường Phương Liệt']","
🌹🌹🌹Hiếm! Nhà phân lô 51 m, MT5m- Ô TÔ - Gần Ngã Tư Vọng, Thanh Xuân .Giá chỉ 7.9 tỷ 🌹🌹🌹Mô tả:+ Trước nhà Ô tô tránh, nhà mình hai mặt thoáng trước và sau vĩnh viễn. Khu vực hiếm nhà bán.+ Vị trí trung tâm quận thanh xuân gần ngã tư vọng giao thông thuận tiện. Gần học viện quản lý giáo dục ,  ĐH Bách kinh xây...+ Nhà chủ tự xây  cực kỳ chắc chắn.+ Thiết kế:- Tầng 1 : khách + bếp wc .- Tầng 2,3,4: 5 ngủ + 4 wc .- Tầng 5: sân phơi.  📕 Sổ đỏ chính chủ, sẵn sàng giao dịch.                                                                                                                                                           📲 Liên hệ ngay Mr Trung để sở hữu nhà đẹp tại Hà Nội.     
",Nhà riêng,,Sổ đỏ, 17/11/2023,15/12/2023,Bán,2635923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Bán nhà riêng Huyện Thanh Trì - Hà Nội giá 3.80 Tỷ
","
3,8
Tỷ ","
39 - 40
m2
","['Hà Nội', 'Huyện Thanh Trì', 'Mua bán Nhà riêng tại đường Tứ Hiệp']","
4 CHỖ VÀO NHÀ - TRƯỚC NHÀ RỘNG THOÁNGXóm Chùa, Tứ Hiệp dt 40m x 5 tầng Mt 4.1 m giá 3.8 tỷ Thanh Trì- Tầng 1: Phòng khách + bếp + vệ sinh- tổng 3 P ngủ + vệ sinh khép kín- Tầng 5: Phòng thờ + sân phơiCác tầng đều có ban công thoáng sáng+ Sổ đỏ chính chủ sang tên phút mốtLiên hệ sđt 0972604***
",Nhà riêng,,Sổ đỏ, 17/11/2023,15/12/2023,Bán,2635878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Nhà Đẹp quận Hoàng Mai, 30M, 6 Tầng, Nhỉnh 3 Tỷ. Ô Tô Tránh 10M. Tặng Toàn Bộ Nội Thất. Sổ Nở Hậu
","
2,9
Tỷ ","
30
m2
","['Hà Nội', 'Mua bán Nhà riêng tại Quận Hoàng Mai']","
Cần bán gấp nhà Phố Thịnh Liệt- Diện tích 30M- 6 tầng . Các phòng đều có cửa sổ thoáng sáng. - Giá nhỉnh 3 tỷ - Gần các trường: KTQD, BHXD, DDHBK, ĐHH Hà Nội... - Gần các BV lớn: Bạch Mai, Bưu Điện, ĐH Y... - 1 phút ra BX Nước Ngầm, bx Giáp Bát... - Ô tô đỗ tránh cách 10M. - Xung quanh có bãi đỗ xe ô tô - Gần khu quy hoạch mở rộng đường, thông thẳng sang Luis City rất đẹp. Sau quy hoạch giá trị tăng cao- Khu vực nhiều sinh viên, tiện cho thuê hoặc kinh doanh online - Chủ tặng lại toàn bộ nội thấtLIÊN HỆ: 032.678.3***
",Nhà riêng,,, 07/10/2023,04/11/2023,Bán,2558876,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
"
Vị trí cực đẹp 9 bước ra hồ - CHDV Thái Hà, Tây Sơn - dòng tiền khủng 140tr/th 19 phòng, chuẩn PCCC
","
17,3
Tỷ ","
71
m2
","['Hà Nội', 'Quận Đống Đa', 'Mua bán Nhà riêng tại Phố Thái Hà']","
SIÊU PHẨM DÒNG TIỀN - KINH ĐÔ DÂN TRÍ CAO - NGÕ THÔNG - 8 TẦNG THANG MÁY - VỊ TRÍ ĐẸP - BÃI Ô TÔ - 19 PHÒNG KHÉP KÍN DOANH THU LÊN ĐẾN 140TR/THÁNG. FULL NỘI THẤT - HỆ THỐNG PCCC ĐẦY ĐỦ. #THÁI_HÀ #TÂY_SƠN #ĐỐNG_ĐA 71m, 8 tầng, MT 6.9M, giá nhỉnh 1x tỷ. ( Quá Hiếm). NHÀ MỚI KÍNH KOONG Mô tả: Tọa lạc tại vị trí siêu đắc địa đẹp nhất phố, phố thông tứ hướng.Nhà gần bãi gửi xe ô tô Thiết kế: - Tầng 1: Để xe.- Tầng 2: 2 phòng- Tầng 3, 4, 5, 6, 7: Mỗi tầng 3 phòng- Tầng 8: 2 phòng + Sân phơi, khu giặt. Sổ đỏ chính chủ sẵn sàng giao dịch Liên hệ: Ms Hương 097 313 4*** (zalo) xem nhà miễn phí
",Nhà riêng,,, 20/10/2023,17/11/2023,Bán,2583626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
"
nhà 3,6 tỷ, ô tô đỗ sát cửa, Hoàng Quốc Việt,Cầu Giấy,Hà Nội
","
3,6
Tỷ ","
30
m2
","['Hà Nội', 'Quận Cầu Giấy', 'Mua bán Nhà riêng tại Đường Hoàng Quốc Việt']","
+ Ngõ 87 Hoàng Quốc Việt thông sang Phùng Chí Kiên + Nhà đẹp, ở ngay, ô tô đỗ sát cửa nhà+ Chủ đang dọn dẹp đi nên hơi bừa Thiết kế: 4 Tầng T1: Khách - Bếp + WcT2,3: Mỗi Tầng 1 vệ sinh T4: Phòng thờ + Sân PhơiSổ đỏ nở hậu, chính chủLiên hệ em Huy Địa Ốc Vàng (zalo): 0941028***
",Nhà riêng,,Sổ đỏ, 20/10/2023,17/11/2023,Bán,2583524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Bán căn góc đẹp nhất tòa The Tonkin-Vinhomes Smart City 66,2m2 với 2PN
","
4,14
Tỷ ","
66,2
m2
","['Hà Nội', 'Quận Nam Từ Liêm', 'Mua bán Căn hộ chung cư tại Phường Tây Mỗ']","
""HÀNG HIẾM” NHẬN NHÀ NGAY - ĐÓN TẾT THẬT HAY✅   Căn hộ: 2PN - 2WC✅   Đặc điểm: Căn góc đẹp nhất tòa✅   Ban công Đông Nam - Tây Nam✅   View: Nội khu, cụm tiện ích phong cách Indochine chuẩn resort✅  Đặc biệt: bàn giao nội thất cơ bản, tiêu chuẩn cao cấp✔  Nước nóng trung tâm;✔ Smart home tiêu chuẩn premium;✔  Điều hòa âm trần;✔ Thiết bị thương hiệu hàng đầu từ Đức: chậu rửa - bếp từ - hút mùi Gorenje, khóa cửa 3 trong 1 Dessman; đầy đủ bàn tủ bếp MDF sơn phủ Acrylic; ✔ Sen tắm mua, hệ thống vòi công nghệ speed clean khử nước cứng; ✔ Full sàn gỗ, cửa chống cháy,trang bị tủ quần áo;✔ Cửa kính full trần - chạm sàn, lancan ban công kính an toàn✔ Full thiết bị nhà tăm, bồn cầuthông minh nắp xịt tự động…
",Căn hộ,,, 20/10/2023,17/11/2023,Bán,2583551,,,,,,,,,,,,,,,Tây-Nam,,,,,,,,,,,,,,
"
Bán nhà gần Vinhomes Smart City 34m*5T, ngõ thoáng, ô tô trước cửa nhà giá 2.7 tỷ. LH: 0986 732 ***
","
2,7
Tỷ ","
34
m2
","['Hà Nội', 'Quận Nam Từ Liêm', 'Mua bán Nhà riêng tại Đường Miêu Nha']","
Bán nhà gần Vinhomes Smart City 34m²*5T, ngõ thoáng, ô tô đỗ trước cửa. Giá 2.7 tỷ. LH: 0986 732 ***- Nhà 34m, 5 tầng: 4 phòng ngủ, 4 nhà tắm, sân phơi, phòng thờ.- Mặt tiền 3,5 m.- Nhà xây mới nên mọi thiết bị trong nhà đều là loại mới và tốt nhất của các thương hiệu trong nước, có bảo hành như thiết bị cây vời tắm hoa sen, vòi lavabo, chậu rửa mặt đều là của Inlax...Cửa thông phòng, cửa nhà vệ sinh, tay lắm cầu thang đều được lắp đặt bằng gỗ Lim Nam Phi...- Tiện ích đầy đủ trung tâm mua sắm lớn của Vincom Mega Mall, chợ dân sinh Tây Mỗ, Đại Mỗ, khu vui chơi Công Viên Nhật Bản, bệnh viện Vinmec... Khi khách hàng mua về đây đều sẽ được hưởng mọi tiện ích của khu đô thị Vinhomes Smat City.- Đường lớn, ô tô đỗ ngay trước cửa.Gần các Trường đại học lớn như ĐH Vân Canh, ĐH Đông Á, FPT, Trường cấp 1 2 3 Tây Mỗ, Trường Nguyễn Quý Đức, Lý Nam Đế, đều đạt chuẩn Quốc Gia.- Đường lớn: Đại Lộ Thăng Long, Sa Đôi, Kaengnam, Mỹ Đình, Hà Đông.- Giá nhà 2 tỷ 700 triệu (bao chi phí chuyển nhượng).Liên hệ: E Tường 0986 732 *** (Zalo) Xem nhà 24/7Xin cảm ơn!
",Nhà riêng,,Sổ đỏ, 20/10/2023,17/11/2023,Bán,2583390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
"
Chính chủ bán gấp căn 34m2*5T gần chợ Phương Canh, ô tô đỗ trước cửa. Giá 2,95 tỷ. LH: 0986 732 ***
","
2,95
Tỷ ","
34
m2
","['Hà Nội', 'Quận Nam Từ Liêm', 'Mua bán Nhà riêng tại đường Phương Canh']","
Chính chủ bán gấp căn 34m²*5T. Gần chợ Phương Canh, ô tô đỗ trước cửa. Giá 2,95 tỷ. LH: 0986 732 ***- Diện tích: 34m².- Mặt tiền: 3.6m.- Nhà xây độc lập, thiết kế hiện đại, đầy đủ công năng.+ Tầng 1: Phòng khách, nhà bếp, wc.+ Tầng 2,3,4: Mỗi tầng 1 phòng ngủ rộng và wc.+ Tầng 5: Phòng thờ, sân phơi.- Có hệ thống chờ ống điều hòa âm tường, bếp từ, hút mùi.- Vị trí: Ngõ nhà rộng ô tô đậu cửa, nhiều tiện ích, đi bộ ra chợ Canh, siêu thị VinMart, xung quanh bán kính 500m là trường C1, C2, C3.- Cách trường ĐH FPT, ĐH Công Nghệ Đông Á, ĐH Công Nghiệp 1km, 4km ra SVĐ Mỹ Đình.- Cách Nhổn, Chợ đầu mối nông sản Minh Khai 1km- Thuận tiện giao thông qua các tuyến đường lớn: QL32, QL70, Xuân Phương, Trịnh Văn Bô, Hoè Thị...- Pháp lý: Sổ đỏ chính chủ, sang tên được ngay.- Giá 2,95 tỷ có thương lượng (bao mọi chi phí sang tên và sổ đỏ).Liên hệ: E Tường 0986 732 6***Xem nhà 24/7 (Miễn MG - TG)
",Nhà riêng,,Sổ đỏ, 20/10/2023,17/11/2023,Bán,2583387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
"
Chủ cần tiền Bán gấp 72m đất thổ cư Xuân Phương, gần trường FPT, ĐH Đông Á. LH 0986 732 ***
","
Thỏa thuận
","
72
m2
","['Hà Nội', 'Quận Nam Từ Liêm', 'Mua bán Đất tại Đường Xuân Phương']","
Chủ cần tiền Bán gấp 72m đất thổ cư thuộc Xuân Phương gần nhà thờ Ngọc Mạch, Nam Từ Liêm Hà Nội.- Diện tích 72m.- Mặt tiền 4,9m.Mảnh đất vuông vắn có thể chia lô xây bán hoặc chia lô xây chung cư mini cho thuê bất động sản dòng tiền.* Vị trí lô đất rất rộng thoáng gần đường lớn Xuân Phương, gần các trường học lớn như cao đẳng FPT, ĐH Đông Á, cao đẳng Việt Mỹ, ĐH Công Nghiệp, Liên cấp quốc tế Penika...- Gần chợ Nhổn, Phương Canh, Chợ đầu mối Minh Khai...Khu vực đông đúc sinh viên.- Di chuyển 5p đến sân vận động Mỹ Đình, rất thuận lợi cho người đi học và đi làm trong trung tâm, đường xá thông thoáng ko bao giờ tắc...- Giá: 49,5 tr/m (Có gia lộc và bao sang tên).---------------Anh chị chủ đầu tư có nhu cầu liên hệ.E Tường: 0986 732 6***xem đất 24/7.Trân trọng kính mời!
",Đất,,Sổ đỏ, 20/10/2023,17/11/2023,Bán,2583378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Bán nhà xây mới cuối đường Trịnh Văn Bô 33m2*4T. Khu đô thị HUD. Giá 2,4 tỷ. LH: 0986 732 ***
","
2,4
Tỷ ","
33
m2
","['Hà Nội', 'Huyện Hoài Đức', 'Mua bán Nhà riêng tại Đường Vân Canh']","
Bán nhà xây mới cuối đường Trịnh Văn Bô 33m2*4T. Khu đô thị HUD. Giá 2,4 tỷ. LH: 0986 732 ***- Diện tích: 33m².- Mặt tiền: 3,4m.- Nhà xây 4 tầng thiết kế hiện đại nội thất đầy đủ mới đẹp, khung cột bê tông chắc chắn.- Tầng 1 phòng bếp, cầu thang, phòng ăn.- Tầng 2 & 3 mỗi tầng 1 phòng ngủ + 1 WC.- Tầng 4: Phòng ngủ, Phòng thờ, sân phơi rộng rãi thoáng mát.* Nội thất: Cửa chính 2 lớp, tủ bếp gỗ Sồi Nga, thiết bị vệ sinh Inax, hệ thống đèn điện chiếu sáng, trần thạch cao, cửa thông phòng gỗ Lim, cửa sổ cách âm loại nhôm kính. Đầu chờ điều hòa, nóng lạnh, mạng, cáp...Vị trí: Nằm trong KĐT Vân Canh giáp ranh với Phường Xuân Phương, Phường Phương Canh, 200m ra khu đô thị mới HUD Vân Canh đường (3.5) Đường Lê Trọng Tấn Hà Đông kéo dài ra Quốc Lộ 32.- Gần ĐH Công Nghiệp, Trường Liên cấp Quốc tế Penika, FPT, ĐH Đông Á, Chợ đầu mối Minh Khai...- Cách dự án Hateco 0,5km, cách SVĐ Mỹ Đình 3km. Khu dân cư ổn định gần chợ Dân Sinh Vân Canh, trường học mầm non, tiểu học Vân Canh.- Giá 2,4 tỷ (Bao sang tên sổ đỏ). Hỗ trợ trả góp đến 80%.Liên hệ: A Tường 0986 732 *** (zalo) xem nhà 24/7
",Nhà riêng,,Sổ đỏ, 20/10/2023,17/11/2023,Bán,2583357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
"
🎊Chỉ 2,8 tỷ sở hữu ngay căn chung cư 2 phòng ngủ 72m2 Bắc Từ Liêm
","
2,8
Tỷ ","
72
m2
",['Mua bán Căn hộ chung cư  Khu đô thị Thành phố Giao Lưu'],"
-Chung cưCT1C- Thành Phố Giao Lưu-Diện tích 72m2, tầng 10-hướng Cửa Bắc, ban công hướng Đông Nam-Đầy đủ thiết bị tiện nghi cao cấp-Sổ đỏ lâu dàiLiên hệ: em Huy Địa Ốc Vàng (zalo): 0941028***
",Căn hộ,,Sổ hồng, 20/10/2023,17/11/2023,Bán,2583322,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,Bắc,,,,,,,,,,,,,,
"
Cần tiền bán gấp liền kề mặt phố Phương Canh, DT 33m2*4T. Giá 3,35 tỷ. LH: 0986 732 ***
","
3,35
Tỷ ","
33
m2
","['Hà Nội', 'Quận Nam Từ Liêm', 'Mua bán Căn hộ chung cư tại đường Phương Canh']","
Cần tiền bán gấp liền kề mặt phố Phương Canh, DT 33m2*4T. Giá 3,35 tỷ. LH: 0986 732 ***- Diện tích: 33m².- Mặt tiền: 3,5m.- Nhà xây 4 tầng thiết kế hiện đại nội thất đầy đủ mới đẹp, khung cột bê tông chắc chắn.- Tầng 1 phòng bếp, cầu thang, phòng ăn.- Tầng 2 & 3 mỗi tầng 1 phòng ngủ + 1 WC.- Tầng 4: Phòng ngủ, phòng thờ, sân phơi rộng rãi thoáng mát.* Nội thất: Cửa chính 2 lớp, tủ bếp gỗ Sồi Nga, thiết bị vệ sinh Inax, hệ thống đèn điện chiếu sáng, trần thạch cao, cửa thông phòng gỗ lim, cửa sổ cách âm loại nhôm kính. Đầu chờ điều hòa, nóng lạnh, mạng, cáp...Vị trí: Nằm ngay KĐT Vân Canh giáp ranh với phường Xuân Phương, phường Phương Canh, 200m ra khu đô thị mới HUD Vân Canh đường (3.5) Đường Lê Trọng Tấn Hà Đông kéo dài ra Quốc Lộ 32.- Gần ĐH Công Nghiệp, trường Liên cấp Quốc tế Penika, FPT, ĐH Đông Á, chợ đầu mối Minh Khai...- Cách dự án Hateco 0,5km, cách SVĐ Mỹ Đình 3km. Khu dân cư ổn định gần chợ dân sinh Vân Canh, trường học mầm non, tiểu học Vân Canh.- Giá 3,35 tỷ (bao sang tên sổ đỏ). Hỗ trợ trả góp đến 70%.Liên hệ: A. Tường 0986 732 *** (Zalo) xem nhà 24/7.
",Căn hộ,,Sổ đỏ, 20/10/2023,17/11/2023,Bán,2583309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
